,image,emotion,mouth_distance,average_distance
1326,Felipe_Perez_Roque_0004.jpg,1,-10.333333333333334,60.994256352204815
1497,George_W_Bush_0230.jpg,1,-7.333333333333333,65.38460376904186
298,Antonio_Palocci_0005.jpg,1,0.0,45.27035759541346
358,Arnold_Schwarzenegger_0014.jpg,0,-18.666666666666668,68.89303302947259
309,Ariel_Sharon_0010.jpg,0,-14.666666666666666,76.95957067857864
3537,Patricia_Heaton_0002.jpg,0,-21.666666666666668,80.5890685336915
875,Colin_Powell_0157.jpg,1,-12.0,71.25740567352842
2446,John_Travolta_0001.jpg,0,-25.0,86.02077005364946
4681,Wang_Yi_0001.jpg,1,-14.666666666666666,66.46091808888886
1567,George_W_Bush_0476.jpg,1,-2.0,57.47954540650446
3270,Mike_Tyson_0004.jpg,1,-6.0,67.49587325588428
223,Andre_Agassi_0033.jpg,1,-6.333333333333333,60.80708973984659
3582,Paul_ONeill_0002.jpg,1,-2.6666666666666665,65.02908917896947
4470,Tom_Watson_0002.jpg,0,-13.333333333333334,58.24220287301753
50,Ain_Seppik_0001.jpg,1,2.0,55.350159334985705
3912,Robert_Tyrrell_0001.jpg,1,-3.6666666666666665,66.58281292877804
2548,Julianne_Moore_0003.jpg,0,-21.666666666666668,71.4151473421164
1818,Heizo_Takenaka_0005.jpg,0,-15.333333333333334,63.910304590668105
2669,Khatol_Mohammad_Zai_0001.jpg,1,1.0,68.80371289621293
3328,Monica_Lewinsky_0003.jpg,0,-17.333333333333332,73.63903005475319
1126,Donald_Rumsfeld_0034.jpg,1,-8.0,79.05725472226727
4559,Trent_Lott_0013.jpg,1,-8.666666666666666,72.0535472257964
3437,Nicholas_Byron_0002.jpg,1,-14.333333333333334,81.94994885689106
4364,Theo_Epstein_0002.jpg,0,-11.666666666666666,71.36587130067979
4371,Thomas_OBrien_0005.jpg,1,-3.3333333333333335,74.17159859449089
3990,Roy_Moore_0002.jpg,1,-6.666666666666667,73.50348366388252
4286,Susan_Sarandon_0003.jpg,0,-1.0,62.348380105100595
3535,Patricia_Clarkson_0002.jpg,0,-26.0,79.01510137736167
2169,Jeff_George_0001.jpg,0,-21.0,64.428862221812
3052,Mark_Dacey_0002.jpg,3,-36.666666666666664,82.56397985741843
1438,George_Ryan_0003.jpg,1,-5.666666666666667,63.365913317715496
2955,Luiz_Inacio_Lula_da_Silva_0042.jpg,1,-9.666666666666666,68.01545627566975
4129,Serena_Williams_0051.jpg,0,-24.666666666666668,75.54246869228307
2445,John_Taylor_0002.jpg,1,-3.6666666666666665,56.652848109887096
645,Carlos_Moya_0014.jpg,1,-13.0,59.29984544288605
2076,Janet_Napolitano_0002.jpg,0,-27.0,73.56502225922317
761,Christine_Todd_Whitman_0006.jpg,1,-25.0,59.863362656814694
1028,David_Nalbandian_0012.jpg,1,-5.333333333333333,63.21882480470973
4061,Sandra_Bullock_0004.jpg,0,-24.666666666666668,83.99302265469007
4069,Sarah_Jessica_Parker_0001.jpg,0,-20.333333333333332,79.58820948001843
4263,Steve_Blankenship_0001.jpg,1,0.0,41.09114057689363
3197,Michael_Frayn_0001.jpg,0,-3.3333333333333335,59.833220482909006
1076,Diana_Krall_0003.jpg,0,-17.0,78.85697408341063
4107,Serena_Williams_0003.jpg,0,-32.666666666666664,86.14007462701322
1208,Eduard_Shevardnadze_0003.jpg,1,-15.666666666666666,80.70108698881614
2090,Jan_Pronk_0001.jpg,1,0.0,65.13643187790889
2060,James_Williams_0001.jpg,0,-25.0,72.83925813702085
1121,Donald_Rumsfeld_0009.jpg,0,0.0,61.49652035335766
414,Barry_Zito_0002.jpg,1,-18.0,71.20862332844372
3999,Rudolph_Giuliani_0005.jpg,1,-6.0,43.997338410376976
3620,Pervez_Musharraf_0004.jpg,0,-2.3333333333333335,61.87864315932237
3941,Roger_Federer_0012.jpg,1,-8.666666666666666,73.41169695038352
2532,Juan_Manuel_Marquez_0003.jpg,1,-0.3333333333333333,67.62838776859857
4600,Vanessa_Redgrave_0004.jpg,0,-1.3333333333333333,67.30415809763787
388,Atal_Bihari_Vajpayee_0014.jpg,1,2.3333333333333335,58.90770631523348
4161,Sharon_Robinson_0001.jpg,0,-24.333333333333332,78.23657257911631
2057,James_Sensenbrenner_0001.jpg,1,-18.0,77.01274582191667
2894,Liza_Minnelli_0004.jpg,0,-34.666666666666664,79.07800231307685
3216,Michael_Powell_0004.jpg,1,-19.333333333333332,65.98110049731947
4292,Suzanne_Haik_Terrell_0001.jpg,0,-22.666666666666668,78.85280953101326
1708,Guillaume_Soro_0002.jpg,1,-16.0,75.64737043664663
2203,Jennifer_Keller_0003.jpg,1,-16.0,69.38186825005874
3715,Queen_Rania_0004.jpg,1,-1.3333333333333333,56.458531188338895
1562,George_W_Bush_0462.jpg,1,-10.666666666666666,66.664476787851
3177,Michael_Ballack_0002.jpg,0,-33.0,78.77099462000974
4243,Stefano_Gabbana_0001.jpg,0,-1.0,68.57171441127193
479,Bill_Gates_0012.jpg,1,-18.0,61.89339709376299
3377,Naoto_Kan_0003.jpg,1,-3.3333333333333335,71.77687035283063
584,Britney_Spears_0012.jpg,0,-31.0,79.47930814919965
886,Colin_Powell_0180.jpg,3,-25.666666666666668,86.45183495123737
211,Andrew_Jarecki_0001.jpg,1,-2.0,58.48565649431436
421,Benazir_Bhutto_0001.jpg,1,-3.0,71.03582512758682
729,Chelsea_Clinton_0001.jpg,0,-1.3333333333333333,59.82474585205503
3310,Mohammad_Al-Sharief_0001.jpg,1,-15.333333333333334,65.66499399212763
2326,Joe_Dumars_0002.jpg,0,-18.666666666666668,82.1910435939271
4130,Sergei_Ivanov_0005.jpg,0,0.0,61.980974659351574
391,Atiabet_Ijan_Amabel_0001.jpg,0,-0.6666666666666666,76.91190529736335
2239,Jeremy_Greenstock_0019.jpg,1,-3.6666666666666665,74.25236502006294
398,Azra_Akin_0003.jpg,0,-24.666666666666668,76.61398461383082
4787,Zhu_Rongji_0003.jpg,0,-11.0,68.47459307066943
1743,Halle_Berry_0010.jpg,0,-15.666666666666666,80.70157471139987
1103,Dinah_Turner_0001.jpg,0,-14.0,68.66892199351075
2043,James_Kopp_0001.jpg,4,0.0,61.10009726516931
775,Chris_Terry_0001.jpg,1,36.666666666666664,48.93513113115698
1215,Edwina_Currie_0004.jpg,0,-3.0,61.01112412040928
767,Christopher_Walken_0004.jpg,0,-10.666666666666666,70.21159474283562
4305,Tab_Turner_0001.jpg,0,-5.666666666666667,66.51397920035866
3239,Michelle_Pfeiffer_0003.jpg,0,-41.666666666666664,75.23673853417301
3249,Mick_Jagger_0003.jpg,0,-39.666666666666664,90.09929643450653
4455,Tom_Izzo_0001.jpg,2,-43.333333333333336,94.00647041155601
2825,Lenny_Wilkens_0003.jpg,1,-4.0,64.74847695634307
3309,Mohammad_Aktar_0001.jpg,1,-1.0,70.26904087531246
3512,Oscar_Elias_Biscet_0001.jpg,1,-13.666666666666666,79.49123746621406
285,Anthony_LaPaglia_0001.jpg,0,-24.0,68.22467748290981
1243,Elliott_Mincberg_0001.jpg,0,-16.666666666666668,79.9787939562667
139,Allison_Janney_0002.jpg,0,-26.0,77.534089500052
927,Corinne_Coman_0001.jpg,0,-31.666666666666668,85.06201813421632
1189,Eddie_Sutton_0001.jpg,0,2.3333333333333335,69.42847038499407
4632,Vicente_Fox_0022.jpg,0,4.333333333333333,50.51675010847878
3884,Robert_Blake_0005.jpg,0,-14.666666666666666,75.85660900513406
1772,Hans_Blix_0004.jpg,1,-6.0,58.32892243168496
310,Ariel_Sharon_0011.jpg,0,-18.666666666666668,82.99650454348054
1642,Giulietta_Masina_0001.jpg,0,-23.666666666666668,77.01471851868388
3812,Richard_Armitage_0007.jpg,1,-15.666666666666666,65.3816467507045
2621,Kathleen_Kennedy_Townsend_0003.jpg,0,-32.333333333333336,79.31328997796035
4717,William_Murabito_0001.jpg,1,-19.333333333333332,70.73166341422036
516,Bob_Graham_0005.jpg,1,-13.0,64.43766770322421
1524,George_W_Bush_0327.jpg,1,-3.3333333333333335,58.57698517371412
2086,Janice_Abreu_0001.jpg,0,-29.333333333333332,71.68169017177506
1849,Hipolito_Mejia_0003.jpg,1,-10.0,72.12951664388358
4765,Yoko_Ono_0003.jpg,1,-7.0,58.98260842727976
4644,Vincent_Cianci_Jr_0001.jpg,1,-16.0,72.65532371419069
3455,Nicole_Kidman_0007.jpg,0,-0.6666666666666666,70.98593999145596
2931,Lucy_Liu_0003.jpg,0,-21.666666666666668,83.89224350773584
1272,Eric_Daze_0001.jpg,0,-27.666666666666668,70.2366366016146
2517,Joshua_Harapko_0001.jpg,1,-3.3333333333333335,65.78192351959402
317,Ariel_Sharon_0028.jpg,1,-8.666666666666666,71.35275477644049
1333,Fernando_Gonzalez_0008.jpg,1,0.0,57.004355445811235
2278,Jimmy_Carter_0009.jpg,1,-11.0,65.05402499323212
2020,James_Blake_0013.jpg,3,-51.0,77.73107225187111
2641,Kelly_Clarkson_0002.jpg,0,-36.666666666666664,76.95384772661336
3243,Michel_Duclos_0001.jpg,1,-4.666666666666667,69.060328235436
2845,Leuris_Pupo_0001.jpg,0,-14.666666666666666,68.36511009679363
1813,Heidi_Klum_0004.jpg,0,-37.666666666666664,83.05312246098298
2799,Laura_Ziskin_0001.jpg,0,-4.666666666666667,59.446082473559905
1664,Gloria_Macapagal_Arroyo_0023.jpg,1,-19.0,65.8027108564333
2428,John_Negroponte_0030.jpg,1,-5.333333333333333,62.567005604483086
2989,Mahmoud_Abbas_0006.jpg,1,-0.6666666666666666,73.47233225688727
1957,Jackie_Chan_0007.jpg,1,-13.0,66.78509179569323
541,Boris_Henry_0001.jpg,0,-10.333333333333334,62.75515563540201
274,Ann_Godbehere_0001.jpg,1,-12.333333333333334,52.60087729674804
3562,Paul_Bremer_0009.jpg,1,-7.0,63.32444126553108
2656,Ken_Macha_0002.jpg,0,-9.0,70.3009856969687
4784,Zhang_Wenkang_0002.jpg,0,-36.0,84.14546665640121
4117,Serena_Williams_0023.jpg,3,-40.0,88.60644122938041
1006,David_Bowie_0001.jpg,1,-4.0,69.04808138719422
1610,Gerhard_Schroeder_0064.jpg,3,-13.0,73.02369176386202
3614,Penelope_Cruz_0002.jpg,0,1.6666666666666667,52.75967457486517
4789,Zinedine_Zidane_0001.jpg,0,-16.0,75.30810991311041
3147,Megawati_Sukarnoputri_0026.jpg,0,-19.333333333333332,68.06425857855025
2427,John_Negroponte_0027.jpg,1,-8.666666666666666,65.35369069565431
277,Ann_Veneman_0002.jpg,1,-0.6666666666666666,70.62847045703558
1489,George_W_Bush_0210.jpg,0,-10.333333333333334,62.87168029718153
2093,Jan_Ullrich_0006.jpg,0,-21.666666666666668,67.2111788362147
674,Carson_Palmer_0001.jpg,0,-19.0,72.30739988310098
2454,Jolanta_Kwasniewski_0002.jpg,0,-16.666666666666668,70.58442698060196
2154,Jean_Chretien_0023.jpg,1,-30.666666666666668,78.70376794179104
4603,Vanessa_Williams_0002.jpg,0,-29.333333333333332,76.5147186012584
702,Chan_Choi_0001.jpg,0,-25.666666666666668,83.71074972413734
2916,Lloyd_Richards_0001.jpg,1,2.6666666666666665,57.903475716056995
622,Carla_Myers_0002.jpg,1,-22.0,68.16605576949242
1437,George_Ryan_0002.jpg,1,-5.333333333333333,61.8545652355946
1586,Gerald_Barbarito_0001.jpg,0,-13.333333333333334,70.89520416818364
3989,Roy_Moore_0001.jpg,0,-10.666666666666666,68.48120622138845
2622,Kathleen_Kennedy_Townsend_0004.jpg,0,-35.0,82.2238865373137
3488,Nursultan_Nazarbayev_0001.jpg,0,-31.666666666666668,67.8606506495067
2630,Katrin_Cartlidge_0001.jpg,0,0.0,68.04028453842034
4695,Wen_Jiabao_0013.jpg,0,0.3333333333333333,57.32219575607322
4278,Stipe_Mesic_0001.jpg,1,-11.0,64.26460660915743
116,Alfonso_Soriano_0001.jpg,0,-29.666666666666668,79.01461829841546
502,Binyamin_Ben-Eliezer_0006.jpg,1,1.3333333333333333,69.49745614074374
1673,GL_Peiris_0001.jpg,1,0.6666666666666666,53.47322519868042
555,Brenda_Magana_0001.jpg,0,-9.333333333333334,64.5310555986666
1978,Jack_Valenti_0001.jpg,1,-6.333333333333333,70.18183408575283
4640,Vidar_Helgesen_0002.jpg,1,-5.333333333333333,51.78119097466112
2040,James_Kelly_0008.jpg,0,0.6666666666666666,57.85720437954047
288,Anthony_Principi_0001.jpg,1,-5.666666666666667,50.13401589911795
1704,Guenter_Verheugen_0001.jpg,1,-1.0,63.95285927417601
1230,Elijan_Ingram_0001.jpg,3,16.0,48.324522921296754
1750,Hal_Sutton_0001.jpg,0,-13.0,72.0554440984264
3842,Richard_Rodriguez_0001.jpg,0,-23.333333333333332,76.64049563340687
1614,Gerhard_Schroeder_0079.jpg,0,-28.0,71.41033680372992
3504,Osama_bin_Laden_0001.jpg,1,-13.0,67.68493185340441
4276,Steve_Waugh_0001.jpg,0,-6.333333333333333,76.34976456049426
3339,Muhammad_Ibrahim_Bilal_0001.jpg,1,0.0,59.13089732983209
3802,Ricardo_Lopez_Murphy_0002.jpg,1,-11.333333333333334,52.36646594964533
193,Amy_Smart_0001.jpg,0,-41.666666666666664,82.88411940254264
3754,Rashid_Qureshi_0001.jpg,1,-11.333333333333334,62.362020704091826
1706,Guido_Westerwelle_0002.jpg,1,-3.3333333333333335,68.94691365909127
2062,James_Wolfensohn_0004.jpg,1,-2.3333333333333335,56.6464937971943
2668,Kevin_Tarrant_0001.jpg,1,-40.0,77.39672770994656
2141,Jeane_Kirkpatrick_0001.jpg,2,-11.0,83.1496259409364
4473,Tonino_Guerra_0001.jpg,1,-4.666666666666667,68.8691794933194
4422,Tommy_Thompson_0002.jpg,1,-14.0,62.85367921887691
4259,Steven_Spielberg_0005.jpg,0,-1.3333333333333333,66.20149200171092
4392,Tim_Henman_0001.jpg,3,-20.333333333333332,78.37950276243909
2112,Javier_Solana_0010.jpg,0,-13.333333333333334,73.67013152252896
4011,Rupert_Grint_0003.jpg,0,0.0,75.18466309037929
3851,Ricky_Barnes_0001.jpg,0,-25.0,85.09451543485882
24,Adam_Rich_0001.jpg,1,-2.3333333333333335,70.63711849056781
2583,Junichiro_Koizumi_0060.jpg,0,-1.3333333333333333,75.83375096529991
4492,Tony_Blair_0036.jpg,0,-35.333333333333336,88.76642593741408
4652,Vladimiro_Montesinos_0001.jpg,1,-15.666666666666666,69.2227048877196
2945,Luiz_Inacio_Lula_da_Silva_0008.jpg,1,-2.0,61.874777620096
3065,Mark_Wahlberg_0004.jpg,0,-15.333333333333334,75.1002228282855
2118,Jay_Rasulo_0001.jpg,1,-1.0,58.6195747299696
495,Bill_Parsons_0001.jpg,1,0.0,61.34447554532351
1796,Harrison_Ford_0004.jpg,0,-12.333333333333334,75.58099215697375
1408,Gene_Robinson_0002.jpg,1,-6.666666666666667,63.16357252771305
4554,Toshi_Izawa_0001.jpg,1,-7.666666666666667,72.6256130526984
1983,Jacques_Chirac_0005.jpg,0,-15.666666666666666,68.08175550414333
635,Carlos_Menem_0010.jpg,0,-37.333333333333336,76.43214107024163
4546,Tony_Blair_0142.jpg,0,-18.666666666666668,74.43205518525166
1235,Elizabeth_Regan_0001.jpg,0,-19.0,71.4486364860054
4178,Sheryl_Crow_0003.jpg,0,-20.0,75.45442063541144
1707,Guillaume_Soro_0001.jpg,1,-2.0,70.25273517314437
3860,Rick_Romley_0003.jpg,1,-9.333333333333334,66.02353733858071
3253,Miguel_Estrada_0001.jpg,0,-6.333333333333333,69.6211339493084
1830,Herbie_Hancock_0001.jpg,0,-30.333333333333332,77.15324396053103
1365,Frank_Griswold_0001.jpg,1,-17.0,65.00405397259446
3959,Roh_Moo-hyun_0029.jpg,1,-13.666666666666666,67.88227966659313
412,Barry_Switzer_0001.jpg,1,2.0,56.37439148736717
2006,Jacques_Rogge_0006.jpg,1,-1.0,61.30340338379254
2631,Keanu_Reeves_0011.jpg,1,-1.6666666666666667,68.49157153965969
550,Brandon_Fails_0001.jpg,0,-18.0,77.45154333997448
1420,George_HW_Bush_0005.jpg,0,-4.0,65.57524601001019
4187,Sidney_Kimmel_0001.jpg,2,-29.333333333333332,96.39552877145302
77,Alec_Baldwin_0004.jpg,1,-5.666666666666667,74.04595768494704
3453,Nicole_Kidman_0004.jpg,0,-23.666666666666668,65.53651680248254
191,Amr_Moussa_0001.jpg,1,-21.333333333333332,73.50164181486674
527,Bob_Huggins_0001.jpg,3,-15.0,64.88315955980926
1548,George_W_Bush_0400.jpg,1,0.6666666666666666,66.28065002301992
1608,Gerhard_Schroeder_0043.jpg,1,-17.333333333333332,75.09909399377013
3566,Paul_Burrell_0009.jpg,0,-19.666666666666668,71.6506582332606
3080,Martina_McBride_0003.jpg,0,-18.333333333333332,67.79261195214502
854,Colin_Powell_0125.jpg,0,-22.0,76.94840118310893
3187,Michael_Chang_0006.jpg,0,-24.666666666666668,84.50168529880987
1439,George_Voinovich_0002.jpg,1,-3.0,68.39664777849597
2182,Jennifer_Capriati_0009.jpg,3,-37.333333333333336,89.1587279125032
3199,Michael_Guiler_0001.jpg,1,1.3333333333333333,48.1916162538945
668,Carol_Niedermayer_0001.jpg,0,-38.666666666666664,76.88845108359644
2360,John_Ashcroft_0017.jpg,1,-14.0,73.08385594644005
44,Ahmed_Chalabi_0005.jpg,1,-5.666666666666667,64.53204254919362
2516,Joshua_Davey_0001.jpg,0,-25.666666666666668,75.85889400266761
2956,Luiz_Inacio_Lula_da_Silva_0043.jpg,1,-8.333333333333334,58.486926643783335
17,Abdullah_Gul_0012.jpg,0,-14.666666666666666,57.39616960623006
3645,Peter_Struck_0004.jpg,1,0.6666666666666666,55.00723843528974
1338,Fernando_Vargas_0001.jpg,1,-2.3333333333333335,59.422074309341596
3344,Nabil_Shaath_0003.jpg,1,-7.666666666666667,59.45720815911328
4597,Vanessa_Incontrada_0001.jpg,0,-25.0,82.82446157981444
1451,George_W_Bush_0058.jpg,0,-3.0,71.16914309632892
3925,Rodney_Rempt_0001.jpg,1,-2.6666666666666665,50.410805897258506
2898,Lleyton_Hewitt_0005.jpg,1,-12.333333333333334,66.37410032363245
2923,Luciano_Pavarotti_0001.jpg,0,0.0,61.51414162107088
2882,Lin_Yi-fu_0001.jpg,1,-5.666666666666667,71.85922686864346
4228,Spencer_Abraham_0013.jpg,0,-9.333333333333334,69.12438640485534
4499,Tony_Blair_0056.jpg,1,-6.0,80.9521730731147
454,Biljana_Plavsic_0002.jpg,1,-3.6666666666666665,58.97180026625945
2902,Lleyton_Hewitt_0016.jpg,0,-23.666666666666668,74.66905211860306
1109,Dominick_Dunne_0001.jpg,1,-1.0,60.688746227658406
3036,Marieta_Chrousala_0002.jpg,0,-19.666666666666668,74.70701857635248
1178,Drew_Gooden_0001.jpg,0,-31.666666666666668,73.02770010550081
3557,Paulo_Cesar_Pinheiro_0001.jpg,1,-0.6666666666666666,63.48336600650261
865,Colin_Powell_0146.jpg,1,-7.0,82.68009727957006
1335,Fernando_Henrique_Cardoso_0002.jpg,1,-26.333333333333332,76.11893835844408
26,Adel_Al-Jubeir_0001.jpg,1,-7.0,59.74088006436674
4212,Slobodan_Milosevic_0001.jpg,1,-0.3333333333333333,50.20666846967172
844,Colin_Powell_0096.jpg,1,-12.333333333333334,78.75047646365445
289,Anthony_Rackauckas_0001.jpg,1,-17.666666666666668,70.24418605650212
2905,Lleyton_Hewitt_0022.jpg,2,-28.666666666666668,83.58390025808164
1898,Hun_Sen_0002.jpg,1,-5.333333333333333,75.85002874001822
4763,Yoko_Ono_0001.jpg,0,-5.333333333333333,66.00734106441845
3832,Richard_Myers_0006.jpg,0,-13.666666666666666,81.57727406329913
2022,James_Brazelton_0001.jpg,1,-8.0,63.24695514916223
4477,Tony_Bennett_0003.jpg,0,-6.666666666666667,74.20513772912173
2849,Li_Peng_0003.jpg,0,-17.666666666666668,78.16260444460647
3283,Mikhail_Wehbe_0003.jpg,1,-0.3333333333333333,54.28667855798633
2670,Khin_Nyunt_0001.jpg,1,2.6666666666666665,68.33818466054657
2842,Leszek_Miller_0002.jpg,0,-7.333333333333333,51.8817193505397
4762,Yishan_Zhang_0001.jpg,1,-9.666666666666666,72.78560853416411
2311,Joan_Laporta_0006.jpg,1,-10.666666666666666,63.498407807736776
2366,John_Ashcroft_0030.jpg,3,-52.0,85.99012426196532
2072,Janet_Crawford_0001.jpg,1,0.3333333333333333,68.56982524592034
4781,Zeljko_Rebraca_0001.jpg,0,-12.666666666666666,56.758750830579004
4500,Tony_Blair_0057.jpg,0,-27.666666666666668,71.52178328613644
560,Brett_Perry_0001.jpg,1,2.0,73.87033464680154
1122,Donald_Rumsfeld_0015.jpg,1,-1.3333333333333333,65.54979749440189
407,Barbora_Strycova_0001.jpg,0,-30.666666666666668,80.26541854058202
4056,Samuel_Waksal_0004.jpg,1,-8.666666666666666,76.26056282841463
505,BJ_Habibie_0001.jpg,0,-19.333333333333332,71.93732403950955
3467,Nizar_Trabelsi_0001.jpg,1,-3.3333333333333335,56.113980102785256
4490,Tony_Blair_0034.jpg,1,-12.0,76.81969238683727
3460,Nicole_Parker_0001.jpg,0,-4.333333333333333,68.24854397219958
443,Bernard_Law_0005.jpg,0,-16.666666666666668,74.8623448386469
1846,Hillary_Clinton_0011.jpg,0,-37.333333333333336,86.48378375707885
2797,Laura_Pausini_0001.jpg,0,1.3333333333333333,66.76107952058838
3201,Michael_Jackson_0009.jpg,1,-18.333333333333332,66.08271953997736
3770,Rebecca_Romijn-Stamos_0002.jpg,0,-27.666666666666668,83.57150063265037
3045,Mario_Vasquez_Rana_0001.jpg,1,-2.3333333333333335,55.71349294244394
2779,Laura_Bush_0005.jpg,0,-19.0,74.51684193411519
4742,Wu_Yi_0003.jpg,0,-21.666666666666668,75.45273962524499
2478,Joschka_Fischer_0010.jpg,1,-11.333333333333334,60.151799396096486
554,Brendan_Stai_0001.jpg,0,-3.3333333333333335,57.410282421197515
698,Chanda_Rubin_0002.jpg,0,-25.666666666666668,75.33576083017674
300,Antony_Leung_0002.jpg,0,-31.333333333333332,79.62040266640984
1785,Hans_Blix_0027.jpg,1,-10.0,71.3381883056098
2706,Kirk_Johnson_0002.jpg,1,-0.3333333333333333,53.28428238359741
3125,Maura_Tierney_0001.jpg,0,-25.666666666666668,80.73353153545835
2684,Kim_Hong-up_0001.jpg,4,3.0,69.68796617607508
4189,Sigourney_Weaver_0001.jpg,0,-12.666666666666666,68.01289345756868
258,Anita_DeFrantz_0001.jpg,0,-38.333333333333336,83.40530989087613
2121,Jean-Claude_Trichet_0002.jpg,1,-9.666666666666666,65.57824376546937
2488,Joseph_Estrada_0001.jpg,1,-16.666666666666668,80.51566612373942
1014,David_Hanson_0001.jpg,0,-1.6666666666666667,65.41554851783536
2205,Jennifer_Lopez_0003.jpg,0,-17.0,76.07475891934642
2313,Joan_Laporta_0008.jpg,0,-24.333333333333332,71.44906478136357
2760,Larry_Bowa_0001.jpg,1,-5.666666666666667,54.50812612032071
2429,John_Nimmo_0001.jpg,0,-20.0,62.448825069773385
779,Chuck_Amato_0002.jpg,0,-28.666666666666668,75.77813322970253
1805,Hayden_Panettiere_0001.jpg,0,-19.666666666666668,66.99301789266387
3846,Richard_Virenque_0005.jpg,0,-19.0,75.82489987580905
1473,George_W_Bush_0140.jpg,1,-8.0,74.67082317686096
2558,Julianne_Moore_0018.jpg,0,-26.333333333333332,74.91369457547863
2544,Jules_Asner_0001.jpg,0,-4.0,62.484158892128384
4540,Tony_Blair_0135.jpg,0,-33.666666666666664,81.18852478702532
243,Angelina_Jolie_0001.jpg,0,-33.0,82.80538137778913
1024,David_Nalbandian_0002.jpg,0,-29.333333333333332,66.46294203810015
3349,Nadine_Vinzens_0002.jpg,0,-19.0,79.63921810611674
2712,Kofi_Annan_0001.jpg,1,-5.666666666666667,79.46720559265869
46,Ahmet_Necdet_Sezer_0002.jpg,1,-3.3333333333333335,59.05418381704702
1637,Gillian_Anderson_0002.jpg,0,-23.0,80.81751947002083
4727,Wim_Duisenberg_0001.jpg,1,-2.3333333333333335,66.06420542740469
4251,Stephane_Rousseau_0001.jpg,0,-42.0,87.82764287478729
370,Ashanti_0001.jpg,0,-26.333333333333332,70.73059939171601
1934,Igor_Ivanov_0016.jpg,1,-0.6666666666666666,60.77588196579071
2131,Jean-Pierre_Bemba_0001.jpg,1,-3.3333333333333335,71.03630462231592
3639,Peter_Hartz_0001.jpg,1,-5.666666666666667,62.923533811018864
4638,Vicente_Fox_0029.jpg,0,-18.333333333333332,60.23201428628052
512,Bob_Dole_0002.jpg,0,-14.0,80.25433457448314
3937,Rogerio_Romero_0002.jpg,0,-47.666666666666664,87.34345363410795
581,Britney_Spears_0005.jpg,0,-45.0,93.24864675215007
3616,Percy_Gibson_0001.jpg,0,-30.0,81.76142211984099
3424,Newton_Carlton_Slawson_0001.jpg,0,-1.3333333333333333,48.06274958763672
4312,Taha_Yassin_Ramadan_0015.jpg,1,0.0,49.48020907358211
1258,Emmanuelle_Beart_0003.jpg,0,-3.3333333333333335,60.31665647599265
1031,David_Rivkin_Jr_0001.jpg,1,-5.666666666666667,63.3460623552637
1179,Duane_Lee_Chapman_0001.jpg,1,-7.666666666666667,55.100806093739955
4510,Tony_Blair_0078.jpg,0,-19.666666666666668,61.929870204364335
3932,Rod_Paige_0001.jpg,1,-5.0,82.96805598029152
319,Ariel_Sharon_0033.jpg,1,-24.333333333333332,85.63423314196928
3742,Ralph_Goodale_0001.jpg,1,-1.0,64.66074628958934
