,image,emotion
1533,George_W_Bush_0318.jpg,NEUTRAL
694,Celine_Dion_0001.jpg,HAPPINESS
3937,Robert_Marshall_0001.jpg,NEUTRAL
870,Colin_Powell_0142.jpg,NEUTRAL
1315,Evan_Rachel_Wood_0003.jpg,HAPPINESS
1525,George_W_Bush_0281.jpg,NEUTRAL
1684,Gloria_Macapagal_Arroyo_0037.jpg,HAPPINESS
1604,Gerard_Depardieu_0002.jpg,NEUTRAL
2018,Jacques_Chirac_0052.jpg,NEUTRAL
2681,Kevin_Spacey_0002.jpg,HAPPINESS
309,Ariel_Sharon_0006.jpg,NEUTRAL
4355,Tali_Imani_0001.jpg,ANGER
747,Chita_Rivera_0001.jpg,HAPPINESS
2767,Lance_Armstrong_0018.jpg,HAPPINESS
966,Daniel_Barenboim_0001.jpg,NEUTRAL
2667,Kenneth_Brill_0001.jpg,HAPPINESS
1044,David_Stern_0004.jpg,HAPPINESS
2986,Mack_Brown_0001.jpg,HAPPINESS
3437,Nestor_Kirchner_0008.jpg,HAPPINESS
3701,Pierce_Brosnan_0002.jpg,NEUTRAL
3048,Mariano_Zabaleta_0001.jpg,HAPPINESS
2862,Leuris_Pupo_0001.jpg,HAPPINESS
2359,Johnny_Hallyday_0001.jpg,NEUTRAL
4681,Vincent_Brooks_0007.jpg,NEUTRAL
467,Bill_Cartwright_0001.jpg,NEUTRAL
3935,Robert_Kocharian_0003.jpg,HAPPINESS
709,Chan_Gailey_0003.jpg,NEUTRAL
3743,Queen_Rania_0001.jpg,HAPPINESS
616,Camryn_Manheim_0001.jpg,HAPPINESS
3200,Michael_Ballack_0003.jpg,HAPPINESS
630,Carlos_Alberto_0001.jpg,NEUTRAL
4047,Russell_Simmons_0001.jpg,HAPPINESS
4298,Steve_Blankenship_0001.jpg,NEUTRAL
4582,Tony_Blair_0141.jpg,HAPPINESS
1882,Howard_Dean_0007.jpg,NEUTRAL
215,Andrew_Luster_0001.jpg,NEUTRAL
1798,Hans_Blix_0025.jpg,HAPPINESS
1472,George_W_Bush_0083.jpg,NEUTRAL
2356,Johannes_Rau_0001.jpg,HAPPINESS
906,Colin_Powell_0197.jpg,NEUTRAL
4031,Rudolph_Giuliani_0004.jpg,SURPRISE
3694,Phil_Cullen_0001.jpg,HAPPINESS
1452,George_Ryan_0003.jpg,NEUTRAL
1141,Donald_Rumsfeld_0052.jpg,NEUTRAL
698,Celso_Amorim_0001.jpg,NEUTRAL
449,Bertie_Ahern_0004.jpg,NEUTRAL
4338,Tabare_Vazquez_0001.jpg,NEUTRAL
3769,Ralph_Fiennes_0001.jpg,HAPPINESS
2555,Jude_Law_0001.jpg,NEUTRAL
136,Ali_Naimi_0002.jpg,NEUTRAL
3192,Mian_Khursheed_Mehmood_Kasuri_0002.jpg,NEUTRAL
291,Anthony_Principi_0001.jpg,NEUTRAL
2809,Laura_Hernandez_0002.jpg,HAPPINESS
2701,Kim_Jin-sun_0001.jpg,NEUTRAL
762,Christine_Ebersole_0002.jpg,HAPPINESS
4585,Tony_LaRussa_0001.jpg,NEUTRAL
2631,Kate_Lee_0001.jpg,HAPPINESS
3980,Roh_Moo-hyun_0003.jpg,HAPPINESS
2221,Jennifer_Lopez_0004.jpg,HAPPINESS
182,Amanda_Bynes_0001.jpg,HAPPINESS
3930,Robert_Gordon_Card_0001.jpg,NEUTRAL
3106,Martin_McGuinness_0005.jpg,NEUTRAL
1209,Edmund_Stoiber_0010.jpg,HAPPINESS
3605,Paul_LeClerc_0001.jpg,HAPPINESS
2502,Joseph_Biden_0005.jpg,NEUTRAL
2731,Kofi_Annan_0011.jpg,NEUTRAL
3809,Recep_Tayyip_Erdogan_0016.jpg,NEUTRAL
2176,Jean_Chretien_0053.jpg,NEUTRAL
2578,Julia_Glass_0001.jpg,HAPPINESS
2939,Louis_Van_Gaal_0001.jpg,NEUTRAL
3096,Martie_Maguire_0001.jpg,HAPPINESS
931,Coretta_Scott_King_0001.jpg,NEUTRAL
3521,Oliver_Stone_0001.jpg,NEUTRAL
512,Bobby_Goldwater_0002.jpg,HAPPINESS
4361,Tang_Jiaxuan_0003.jpg,HAPPINESS
4617,Uzi_Landau_0001.jpg,HAPPINESS
3024,Marcelo_Rios_0002.jpg,NEUTRAL
953,Cyndi_Thompson_0002.jpg,HAPPINESS
3640,Pedro_Malan_0005.jpg,HAPPINESS
3828,Rey_Sanchez_0001.jpg,NEUTRAL
1012,David_Beckham_0016.jpg,NEUTRAL
657,Carlos_Vives_0002.jpg,HAPPINESS
4496,Tom_Poston_0001.jpg,SADNESS
3810,Recep_Tayyip_Erdogan_0017.jpg,NEUTRAL
3582,Paula_Radcliffe_0003.jpg,HAPPINESS
3369,Muwafak_al-Ani_0001.jpg,NEUTRAL
3356,Monica_Seles_0006.jpg,DISGUST
653,Carlos_Paternina_0001.jpg,NEUTRAL
1674,Gloria_Macapagal_Arroyo_0017.jpg,HAPPINESS
4417,Tiger_Woods_0018.jpg,NEUTRAL
1569,George_W_Bush_0429.jpg,NEUTRAL
2813,Laura_Pausini_0001.jpg,HAPPINESS
670,Carolyn_Dawn_Johnson_0001.jpg,HAPPINESS
2111,Jason_Jennings_0001.jpg,HAPPINESS
2493,Joschka_Fischer_0009.jpg,NEUTRAL
1564,George_W_Bush_0405.jpg,HAPPINESS
232,Andy_Roddick_0001.jpg,NEUTRAL
2961,Luiz_Inacio_Lula_da_Silva_0001.jpg,HAPPINESS
688,Catherine_Deneuve_0004.jpg,NEUTRAL
4038,Rudolph_Giuliani_0017.jpg,HAPPINESS
4381,Terence_Newman_0001.jpg,HAPPINESS
998,Daryl_Hannah_0002.jpg,HAPPINESS
87,Alejandro_Toledo_0004.jpg,ANGER
4123,Scott_Wolf_0002.jpg,NEUTRAL
4532,Tony_Blair_0044.jpg,HAPPINESS
724,Charles_Taylor_0007.jpg,NEUTRAL
17,Abdullah_Gul_0011.jpg,NEUTRAL
1477,George_W_Bush_0101.jpg,NEUTRAL
595,Brook_Robinson_0001.jpg,HAPPINESS
3173,Megawati_Sukarnoputri_0030.jpg,NEUTRAL
3634,Paul_Wolfowitz_0007.jpg,NEUTRAL
1906,Hugo_Chavez_0064.jpg,NEUTRAL
480,Bill_Gates_0008.jpg,HAPPINESS
4752,William_Joppy_0001.jpg,HAPPINESS
326,Ariel_Sharon_0050.jpg,NEUTRAL
4540,Tony_Blair_0064.jpg,HAPPINESS
2601,Justine_Henin_0002.jpg,HAPPINESS
4370,Tatiana_Gratcheva_0001.jpg,HAPPINESS
1110,Diego_Diego_Lerman_0001.jpg,NEUTRAL
280,Ann_Veneman_0002.jpg,NEUTRAL
475,Bill_Curry_0001.jpg,NEUTRAL
2036,James_Blake_0014.jpg,SURPRISE
787,Chuck_Woolery_0001.jpg,HAPPINESS
866,Colin_Powell_0133.jpg,NEUTRAL
1689,Goldie_Hawn_0007.jpg,HAPPINESS
1243,Elin_Nordegren_0002.jpg,HAPPINESS
2715,Kimberly_Bruckner_0001.jpg,HAPPINESS
3056,Marieta_Chrousala_0002.jpg,HAPPINESS
1173,Donny_Osmond_0001.jpg,HAPPINESS
4295,Steven_Spielberg_0006.jpg,NEUTRAL
3908,Roberto_Guaterroma_0001.jpg,HAPPINESS
1571,George_W_Bush_0438.jpg,HAPPINESS
1822,Heather_Mills_0001.jpg,HAPPINESS
645,Carlos_Menem_0016.jpg,HAPPINESS
4247,Sonia_Gandhi_0001.jpg,NEUTRAL
2348,Joe_Lieberman_0010.jpg,NEUTRAL
946,Cruz_Bustamante_0002.jpg,NEUTRAL
3554,Pamela_Anderson_0004.jpg,HAPPINESS
3884,Ricky_Martin_0001.jpg,HAPPINESS
3698,Phil_Morris_0001.jpg,NEUTRAL
4164,Sergei_Yastrzhembsky_0001.jpg,NEUTRAL
1545,George_W_Bush_0354.jpg,ANGER
3656,Pervez_Musharraf_0013.jpg,HAPPINESS
1996,Jacques_Chirac_0002.jpg,HAPPINESS
2883,Linda_Dano_0001.jpg,HAPPINESS
3088,Marsah_Ambrosius_0001.jpg,HAPPINESS
2885,Linda_Lingle_0001.jpg,NEUTRAL
4772,Winona_Ryder_0015.jpg,NEUTRAL
406,Barbara_Felt-Miller_0001.jpg,NEUTRAL
1004,Dave_Tucker_0001.jpg,NEUTRAL
3112,Marty_Mornhinweg_0001.jpg,NEUTRAL
1008,David_Beckham_0009.jpg,HAPPINESS
4129,Sean_Patrick_Thomas_0001.jpg,HAPPINESS
2479,Jong_Wook_Lee_0003.jpg,HAPPINESS
340,Ariel_Sharon_0077.jpg,NEUTRAL
4651,Venus_Williams_0012.jpg,HAPPINESS
2128,Jayson_Williams_0001.jpg,NEUTRAL
4282,Stepan_Demirchian_0001.jpg,HAPPINESS
618,Candice_Bergen_0003.jpg,HAPPINESS
799,Clara_Harris_0004.jpg,HAPPINESS
1654,Gina_Centrello_0001.jpg,HAPPINESS
1918,Hu_Jintao_0001.jpg,HAPPINESS
2934,Lloyd_Richards_0001.jpg,NEUTRAL
3849,Richard_Crenna_0002.jpg,HAPPINESS
341,Arif_Mardin_0001.jpg,HAPPINESS
887,Colin_Powell_0162.jpg,HAPPINESS
4647,Venus_Williams_0007.jpg,NEUTRAL
6,Abdel_Nasser_Assidi_0002.jpg,NEUTRAL
1908,Hugo_Chavez_0068.jpg,HAPPINESS
1964,Isidro_Pastor_0001.jpg,NEUTRAL
2026,Jaime_Orti_0001.jpg,HAPPINESS
4200,Shaul_Mofaz_0003.jpg,NEUTRAL
2602,Justine_Pasek_0001.jpg,HAPPINESS
1518,George_W_Bush_0257.jpg,NEUTRAL
1182,Dorothy_Loudon_0001.jpg,HAPPINESS
3604,Paul_Krueger_0001.jpg,HAPPINESS
1962,Isabella_Rossellini_0003.jpg,HAPPINESS
2807,Laura_Bush_0038.jpg,HAPPINESS
4068,Sadie_Frost_0001.jpg,NEUTRAL
2796,Laura_Bush_0007.jpg,HAPPINESS
2861,Leticia_Van_de_Putte_0001.jpg,NEUTRAL
3522,Olivia_Newton-John_0001.jpg,HAPPINESS
3172,Megawati_Sukarnoputri_0029.jpg,HAPPINESS
2272,Jesse_Ventura_0002.jpg,HAPPINESS
1318,Fabiola_Zuluaga_0001.jpg,NEUTRAL
3993,Roh_Moo-hyun_0031.jpg,HAPPINESS
2887,Lindsay_Davenport_0001.jpg,ANGER
594,Brooke_Shields_0001.jpg,HAPPINESS
1357,Fidel_Castro_0015.jpg,NEUTRAL
2312,Jiri_Novak_0003.jpg,SURPRISE
1607,Gerhard_Boekel_0001.jpg,HAPPINESS
2339,Joe_DeLamielleure_0001.jpg,HAPPINESS
2913,Liza_Minnelli_0005.jpg,HAPPINESS
2771,Lance_Bass_0005.jpg,NEUTRAL
2464,John_Warner_0001.jpg,NEUTRAL
410,Barbora_Strycova_0001.jpg,HAPPINESS
3786,Raul_Mondesi_0001.jpg,HAPPINESS
4594,Trent_Lott_0006.jpg,NEUTRAL
766,Christine_Todd_Whitman_0005.jpg,HAPPINESS
840,Colin_Powell_0059.jpg,NEUTRAL
3483,Nicole_Kidman_0007.jpg,HAPPINESS
3652,Pervez_Musharraf_0007.jpg,NEUTRAL
3820,Renato_Soru_0001.jpg,NEUTRAL
2592,Junichiro_Koizumi_0003.jpg,NEUTRAL
1682,Gloria_Macapagal_Arroyo_0029.jpg,HAPPINESS
3037,Margie_Puente_0001.jpg,HAPPINESS
2367,John_Abizaid_0003.jpg,NEUTRAL
113,Alex_Gonzalez_0001.jpg,NEUTRAL
2907,Lisa_Murkowski_0001.jpg,SURPRISE
209,Andrei_Mikhnevich_0002.jpg,NEUTRAL
3079,Mark_Mariscal_0001.jpg,HAPPINESS
1270,Emmanuelle_Beart_0003.jpg,HAPPINESS
3594,Paul_Burrell_0008.jpg,NEUTRAL
507,Bison_Dele_0001.jpg,NEUTRAL
408,Barbara_Walters_0001.jpg,HAPPINESS
3622,Paul_Shanley_0001.jpg,NEUTRAL
2211,Jennifer_Garner_0003.jpg,HAPPINESS
1431,George_Clooney_0008.jpg,HAPPINESS
100,Alessandra_Cerna_0001.jpg,SADNESS
3910,Roberto_Marinho_0002.jpg,NEUTRAL
2890,Lindsay_Davenport_0005.jpg,ANGER
4836,Zurab_Tsereteli_0001.jpg,HAPPINESS
3627,Paul_Vathis_0001.jpg,HAPPINESS
32,Adolfo_Rodriguez_Saa_0002.jpg,HAPPINESS
3670,Peter_Mackay_0001.jpg,NEUTRAL
4704,Vladimir_Putin_0042.jpg,HAPPINESS
1146,Donald_Rumsfeld_0063.jpg,NEUTRAL
1377,Frank_Dunham_Jr_0001.jpg,NEUTRAL
3924,Robert_Duvall_0004.jpg,NEUTRAL
2445,John_Paul_DeJoria_0001.jpg,NEUTRAL
2328,Joan_Laporta_0008.jpg,HAPPINESS
2459,John_Swofford_0002.jpg,SADNESS
1284,Eric_Daze_0001.jpg,HAPPINESS
1161,Donald_Rumsfeld_0101.jpg,NEUTRAL
4487,Tom_Glavine_0001.jpg,HAPPINESS
631,Carlos_Barra_0001.jpg,NEUTRAL
2182,Jeffrey_Donaldson_0001.jpg,NEUTRAL
4536,Tony_Blair_0056.jpg,NEUTRAL
4309,Steve_Stirling_0001.jpg,HAPPINESS
666,Carolina_Kluft_0002.jpg,HAPPINESS
2251,Jeremy_Greenstock_0015.jpg,SURPRISE
2533,Joshua_Harapko_0001.jpg,NEUTRAL
3994,Rolandas_Paksas_0001.jpg,NEUTRAL
2009,Jacques_Chirac_0036.jpg,NEUTRAL
1072,Dennis_Kucinich_0004.jpg,ANGER
2399,John_Eastman_0001.jpg,NEUTRAL
2584,Julie_Gerberding_0006.jpg,NEUTRAL
3017,Malak_Habbak_0001.jpg,SURPRISE
4365,Taoufik_Mathlouthi_0001.jpg,NEUTRAL
4337,Szu_Yu_Chen_0001.jpg,HAPPINESS
1145,Donald_Rumsfeld_0059.jpg,NEUTRAL
2858,Leszek_Miller_0001.jpg,HAPPINESS
2072,James_Sensenbrenner_0001.jpg,NEUTRAL
3968,Rogelio_Ramos_0001.jpg,NEUTRAL
312,Ariel_Sharon_0010.jpg,HAPPINESS
1630,Gerhard_Schroeder_0081.jpg,NEUTRAL
455,Bijan_Darvish_0001.jpg,NEUTRAL
1062,Demetrius_Ferraciu_0002.jpg,HAPPINESS
2065,James_Meredeth_0001.jpg,NEUTRAL
99,Alejandro_Toledo_0037.jpg,NEUTRAL
596,Bruce_Springsteen_0002.jpg,HAPPINESS
2046,James_Franco_0002.jpg,NEUTRAL
2732,Kofi_Annan_0012.jpg,NEUTRAL
3559,Parris_Glendening_0002.jpg,NEUTRAL
1041,David_Rivkin_Jr_0001.jpg,NEUTRAL
4022,Roy_Moore_0001.jpg,HAPPINESS
2720,King_Bhumibol_Adulyadej_0001.jpg,NEUTRAL
4016,Rose_Marie_0001.jpg,ANGER
1351,Fernando_Vargas_0001.jpg,NEUTRAL
3243,Michael_Schumacher_0006.jpg,ANGER
1175,Don_Henley_0001.jpg,NEUTRAL
3421,Natasha_McElhone_0001.jpg,HAPPINESS
4285,Stephane_Rousseau_0001.jpg,HAPPINESS
2896,Linn_Thornton_0001.jpg,HAPPINESS
4805,Yoko_Ono_0003.jpg,NEUTRAL
1265,Emanuel_Ginobili_0001.jpg,NEUTRAL
460,Billy_Bob_Thornton_0001.jpg,HAPPINESS
3281,Mike_Holmgren_0002.jpg,HAPPINESS
328,Ariel_Sharon_0053.jpg,HAPPINESS
1346,Fernando_Gonzalez_0008.jpg,NEUTRAL
4169,Sergey_Lavrov_0007.jpg,NEUTRAL
3945,Robert_Vowler_0001.jpg,NEUTRAL
343,Ari_Fleischer_0003.jpg,NEUTRAL
4156,Serena_Williams_0034.jpg,NEUTRAL
1246,Elizabeth_Pena_0001.jpg,NEUTRAL
569,Brian_Cowen_0002.jpg,NEUTRAL
3480,Nicole_Kidman_0003.jpg,NEUTRAL
3665,Peter_Chan_0001.jpg,HAPPINESS
3127,Mary_Zorn_0001.jpg,HAPPINESS
4311,Steve_Waugh_0001.jpg,HAPPINESS
1442,George_Murphy_0001.jpg,NEUTRAL
1335,Felipe_Perez_Roque_0001.jpg,NEUTRAL
927,Conan_OBrien_0003.jpg,NEUTRAL
2142,Jean-Francois_Pontal_0002.jpg,NEUTRAL
4249,Soon_Yi_0001.jpg,HAPPINESS
2990,Madonna_0001.jpg,HAPPINESS
4151,Serena_Williams_0025.jpg,HAPPINESS
4690,Vivica_Fox_0001.jpg,HAPPINESS
844,Colin_Powell_0078.jpg,NEUTRAL
3001,Mahathir_Mohamad_0009.jpg,HAPPINESS
3761,Rainer_Geulen_0001.jpg,NEUTRAL
2213,Jennifer_Garner_0005.jpg,HAPPINESS
3717,Princess_Hisako_0001.jpg,HAPPINESS
416,Barry_Williams_0001.jpg,HAPPINESS
1249,Elizabeth_Smart_0003.jpg,HAPPINESS
3502,Norah_Jones_0002.jpg,HAPPINESS
3327,Mladen_Naletilic_0001.jpg,HAPPINESS
2350,Joe_Mantello_0002.jpg,HAPPINESS
3489,Nicole_Parker_0001.jpg,HAPPINESS
2294,Jimmy_Gurule_0001.jpg,NEUTRAL
4609,Tyler_Hamilton_0002.jpg,HAPPINESS
2318,JK_Rowling_0001.jpg,HAPPINESS
2403,John_Edwards_0006.jpg,NEUTRAL
4778,Wolfgang_Schwarz_0001.jpg,NEUTRAL
1488,George_W_Bush_0143.jpg,NEUTRAL
3023,Marat_Safin_0002.jpg,ANGER
3798,Raza_Rabbani_0001.jpg,NEUTRAL
3867,Richard_Myers_0012.jpg,NEUTRAL
2980,Lynne_Cheney_0002.jpg,NEUTRAL
3452,Newton_Carlton_Slawson_0001.jpg,HAPPINESS
2143,Jean-Marc_de_La_Sabliere_0001.jpg,HAPPINESS
1014,David_Beckham_0030.jpg,HAPPINESS
3641,Pedro_Pauleta_0001.jpg,HAPPINESS
2564,Julianne_Moore_0003.jpg,HAPPINESS
1659,Giuseppe_Gibilisco_0001.jpg,HAPPINESS
1381,Frank_Pallone_0001.jpg,NEUTRAL
129,Ali_Adbul_Karim_Madani_0001.jpg,HAPPINESS
1760,Halle_Berry_0012.jpg,HAPPINESS
1868,Hitomi_Soga_0003.jpg,SADNESS
2483,Jorge_Arce_0001.jpg,NEUTRAL
4072,Sally_Clark_0001.jpg,NEUTRAL
2523,Jose_Maria_Aznar_0017.jpg,NEUTRAL
4062,Saddam_Hussein_0012.jpg,HAPPINESS
489,Bill_Guerin_0001.jpg,NEUTRAL
4143,Serena_Williams_0008.jpg,ANGER
3494,Nina_Jacobson_0001.jpg,HAPPINESS
3402,Naomi_Watts_0021.jpg,HAPPINESS
1354,Fidel_Castro_0008.jpg,HAPPINESS
3219,Michael_Frayn_0001.jpg,HAPPINESS
2613,Kaio_Almeida_0001.jpg,HAPPINESS
3238,Michael_Powell_0002.jpg,NEUTRAL
2043,James_Comey_0001.jpg,HAPPINESS
2016,Jacques_Chirac_0049.jpg,NEUTRAL
252,Angelina_Jolie_0013.jpg,HAPPINESS
3007,Mahmoud_Abbas_0003.jpg,HAPPINESS
713,Charles_Kartman_0002.jpg,HAPPINESS
3159,Megawati_Sukarnoputri_0008.jpg,NEUTRAL
1750,Gwyneth_Paltrow_0005.jpg,HAPPINESS
2585,Julie_Gerberding_0015.jpg,SURPRISE
3703,Pierce_Brosnan_0015.jpg,NEUTRAL
4222,Sigourney_Weaver_0001.jpg,HAPPINESS
1810,Harald_Ringstorff_0001.jpg,HAPPINESS
702,Chadha_Gurinder_0001.jpg,HAPPINESS
3472,Nick_Rahall_0001.jpg,NEUTRAL
3435,Nestor_Kirchner_0005.jpg,HAPPINESS
993,Dariusz_Michalczewski_0001.jpg,ANGER
2762,Lana_Clarkson_0001.jpg,HAPPINESS
3919,Robert_Bonner_0001.jpg,HAPPINESS
3465,Nicholas_Byron_0002.jpg,NEUTRAL
3089,Marsha_Thomason_0001.jpg,HAPPINESS
3187,Meryl_Streep_0011.jpg,HAPPINESS
434,Ben_Braun_0001.jpg,ANGER
4827,Zhang_Ziyi_0003.jpg,HAPPINESS
597,Bruce_Weber_0002.jpg,HAPPINESS
3729,Priscilla_Owen_0001.jpg,NEUTRAL
2714,Kim_Yong-il_0003.jpg,NEUTRAL
3069,Markus_Naslund_0001.jpg,HAPPINESS
1344,Fernando_Gonzalez_0004.jpg,SURPRISE
3827,Retief_Goosen_0001.jpg,HAPPINESS
1319,Fabrice_Santoro_0003.jpg,HAPPINESS
764,Christine_Gregoire_0004.jpg,SURPRISE
4652,Venus_Williams_0013.jpg,NEUTRAL
2157,Jeanne_Moreau_0002.jpg,HAPPINESS
2237,Jennifer_Tilly_0001.jpg,HAPPINESS
2630,Kate_Hudson_0009.jpg,HAPPINESS
2250,Jeremy_Greenstock_0014.jpg,SURPRISE
955,Cynthia_Rowley_0001.jpg,HAPPINESS
944,Cristina_Saralegui_0001.jpg,HAPPINESS
2567,Julianne_Moore_0007.jpg,HAPPINESS
4153,Serena_Williams_0029.jpg,NEUTRAL
1080,Derrick_Taylor_0001.jpg,HAPPINESS
1535,George_W_Bush_0321.jpg,HAPPINESS
2704,Kim_Jong-Il_0003.jpg,NEUTRAL
4667,Vicente_Fox_0015.jpg,HAPPINESS
518,Bob_Graham_0001.jpg,HAPPINESS
377,Ashlea_Talbot_0001.jpg,HAPPINESS
2699,Kim_Hong-gul_0001.jpg,NEUTRAL
3304,Mikhail_Kasyanov_0001.jpg,NEUTRAL
1701,Grace_Kelly_0001.jpg,HAPPINESS
119,Alfonso_Soriano_0001.jpg,HAPPINESS
2178,Jean_Nagel_0001.jpg,HAPPINESS
568,Brian_Cook_0001.jpg,HAPPINESS
4601,Troy_Aikman_0001.jpg,HAPPINESS
4345,Taha_Yassin_Ramadan_0007.jpg,NEUTRAL
2029,Jalal_Talabani_0001.jpg,NEUTRAL
520,Bob_Graham_0005.jpg,NEUTRAL
2022,Jacques_Villeneuve_0001.jpg,HAPPINESS
2352,Joe_Pantoliano_0001.jpg,HAPPINESS
3194,Mia_Mottley_0001.jpg,NEUTRAL
1643,Gerry_Adams_0004.jpg,NEUTRAL
2371,John_Ashcroft_0004.jpg,HAPPINESS
1040,David_Nalbandian_0014.jpg,NEUTRAL
4625,Valentina_Tereshkova_0001.jpg,HAPPINESS
498,Bill_Parcells_0002.jpg,HAPPINESS
1999,Jacques_Chirac_0008.jpg,NEUTRAL
42,Ahmad_Jbarah_0001.jpg,NEUTRAL
2265,Jerry_Regier_0003.jpg,NEUTRAL
735,Chelsea_Clinton_0001.jpg,HAPPINESS
4835,Zulfiqar_Ahmed_0001.jpg,NEUTRAL
250,Angelina_Jolie_0008.jpg,NEUTRAL
2258,Jeri_Ryan_0001.jpg,HAPPINESS
4719,Wang_Yingfan_0001.jpg,HAPPINESS
2620,Karen_Clarkson_0001.jpg,HAPPINESS
2137,Jean-David_Levitte_0002.jpg,NEUTRAL
4082,Salma_Hayek_0011.jpg,NEUTRAL
3339,Mohammad_Khatami_0005.jpg,NEUTRAL
2782,Larry_Greene_0001.jpg,NEUTRAL
868,Colin_Powell_0135.jpg,NEUTRAL
2877,Lim_Dong-won_0002.jpg,NEUTRAL
4195,Sharon_Stone_0002.jpg,HAPPINESS
3923,Robert_Downey_Jr_0001.jpg,NEUTRAL
3416,Natalie_Stewart_0001.jpg,HAPPINESS
1264,El_Hadji_Diouf_0001.jpg,NEUTRAL
51,Ain_Seppik_0001.jpg,NEUTRAL
1334,Felipe_Fernandez_0001.jpg,HAPPINESS
3757,Rafael_Ramirez_0004.jpg,NEUTRAL
886,Colin_Powell_0161.jpg,NEUTRAL
3145,Matt_Siebrandt_0001.jpg,HAPPINESS
3646,Percy_Gibson_0001.jpg,HAPPINESS
3226,Michael_Jordan_0004.jpg,NEUTRAL
3620,Paul_Sarbanes_0003.jpg,NEUTRAL
4664,Vicente_Fox_0010.jpg,NEUTRAL
644,Carlos_Menem_0015.jpg,HAPPINESS
1177,Don_Siegelman_0002.jpg,NEUTRAL
598,Bruna_Colosio_0001.jpg,HAPPINESS
2838,Lena_Olin_0001.jpg,HAPPINESS
3438,Nestor_Kirchner_0010.jpg,HAPPINESS
3792,Ray_Romano_0002.jpg,HAPPINESS
4413,Thomas_Wyman_0001.jpg,NEUTRAL
1697,Gorden_Tallis_0001.jpg,NEUTRAL
3967,Rogelio_Montemayor_0001.jpg,NEUTRAL
3896,Rio_Ferdinand_0002.jpg,NEUTRAL
1199,Earl_Scruggs_0001.jpg,HAPPINESS
3831,Ricardo_Lagos_0017.jpg,NEUTRAL
3997,Romano_Prodi_0003.jpg,NEUTRAL
617,Candice_Beatty_0001.jpg,HAPPINESS
3612,Paul_ONeill_0002.jpg,NEUTRAL
3681,Pete_Sampras_0004.jpg,HAPPINESS
4408,Thomas_OBrien_0005.jpg,NEUTRAL
3578,Paul-Henri_Mathieu_0002.jpg,HAPPINESS
2573,Julianne_Moore_0016.jpg,HAPPINESS
4508,Tom_Watson_0003.jpg,HAPPINESS
3193,Mian_Khursheed_Mehmood_Kasuri_0004.jpg,NEUTRAL
2530,Jose_Viegas_Filho_0001.jpg,HAPPINESS
3685,Pete_Sampras_0021.jpg,NEUTRAL
4121,Scott_Wittman_0001.jpg,NEUTRAL
3711,Porter_Goss_0001.jpg,NEUTRAL
333,Ariel_Sharon_0060.jpg,HAPPINESS
2663,Kemal_Dervis_0001.jpg,NEUTRAL
4631,Valery_Giscard_dEstaing_0004.jpg,HAPPINESS
3562,Pascal_Lamy_0002.jpg,NEUTRAL
3649,Pervez_Musharraf_0002.jpg,HAPPINESS
4818,Zahir_Shah_0001.jpg,NEUTRAL
2957,Luis_Guzman_0001.jpg,NEUTRAL
2748,Kristin_Davis_0002.jpg,HAPPINESS
4141,Serena_Williams_0005.jpg,ANGER
4137,Sedigh_Barmak_0001.jpg,HAPPINESS
1310,Ethan_Hawke_0001.jpg,NEUTRAL
332,Ariel_Sharon_0059.jpg,NEUTRAL
2268,Jerry_Tarkanian_0001.jpg,HAPPINESS
4162,Serena_Williams_0051.jpg,HAPPINESS
741,Cherie_Blair_0004.jpg,HAPPINESS
2852,Lesia_Burlak_0001.jpg,HAPPINESS
3083,Mark_Rosenbaum_0001.jpg,NEUTRAL
1052,Debbie_Allen_0001.jpg,HAPPINESS
2808,Laura_Elena_Harring_0001.jpg,HAPPINESS
1361,Flavia_Pennetta_0001.jpg,HAPPINESS
3102,Martin_Frost_0001.jpg,NEUTRAL
1393,Fred_Eckhard_0003.jpg,NEUTRAL
1913,Hun_Sen_0002.jpg,NEUTRAL
1759,Halle_Berry_0011.jpg,HAPPINESS
2230,Jennifer_Lopez_0015.jpg,HAPPINESS
1154,Donald_Rumsfeld_0087.jpg,NEUTRAL
3944,Robert_Tyrrell_0001.jpg,NEUTRAL
259,Anibal_Ibarra_0001.jpg,HAPPINESS
95,Alejandro_Toledo_0027.jpg,HAPPINESS
2345,Joe_Gatti_0001.jpg,HAPPINESS
3401,Naomi_Watts_0020.jpg,HAPPINESS
20,Abdullah_Gul_0017.jpg,NEUTRAL
2943,Lucio_Gutierrez_0006.jpg,HAPPINESS
2422,John_Kerry_0016.jpg,HAPPINESS
4189,Shannon_OBrien_0002.jpg,HAPPINESS
4113,Scott_McClellan_0002.jpg,HAPPINESS
4432,Tim_Henman_0012.jpg,NEUTRAL
916,Colin_Powell_0221.jpg,NEUTRAL
3891,Rick_Pitino_0003.jpg,HAPPINESS
4192,Sharon_Frey_0001.jpg,HAPPINESS
3130,Massoud_Barzani_0001.jpg,NEUTRAL
731,Charlton_Heston_0001.jpg,NEUTRAL
4226,Silvio_Berlusconi_0007.jpg,HAPPINESS
737,Chen_Shui-bian_0002.jpg,HAPPINESS
788,Chuck_Yeager_0001.jpg,HAPPINESS
3393,Naomi_Watts_0008.jpg,HAPPINESS
165,Alvaro_Uribe_0029.jpg,NEUTRAL
